Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       1948          1          1          0          0          0      1.494000e-01      0.000000e+00      1.560000e+00      6.766700e+00 
       1948          1          2          0          0          0      1.438000e-01      0.000000e+00      1.558000e+00      7.083350e+00 
       1948          1          3          0          0          0      1.449000e-01      0.000000e+00      1.556000e+00      1.171115e+01 
       1948          1          4          0          0          0      1.517000e-01      0.000000e+00      1.555000e+00      1.214720e+01 
       1948          1          5          0          0          0      1.483000e-01      0.000000e+00      1.555000e+00      1.119720e+01 
       1948          1          6          0          0          0      1.494000e-01      0.000000e+00      1.556000e+00      1.187225e+01 
       1948          1          7          0          0          0      1.494000e-01      0.000000e+00      1.557000e+00      1.252780e+01 
       1948          1          8          0          0          0      1.483000e-01      0.000000e+00      1.559000e+00      1.737500e+01 
       1948          1          9          0          0          0      1.472000e-01      0.000000e+00      1.561000e+00      1.715000e+01 
       1948          1         10          0          0          0      1.517000e-01      9.000000e-02      1.564000e+00      1.316945e+01 
       1948          1         11          0          0          0      1.427000e-01      1.000000e-02      1.568000e+00      1.199170e+01 
       1948          1         12          0          0          0      1.550000e-01      1.800000e-01      1.573000e+00      1.445555e+01 
       1948          1         13          0          0          0      1.494000e-01      2.000000e-02      1.579000e+00      6.333350e+00 
       1948          1         14          0          0          0      1.505000e-01      0.000000e+00      1.585000e+00      4.961100e+00 
       1948          1         15          0          0          0      1.517000e-01      8.600000e-01      1.591000e+00      8.141700e+00 
       1948          1         16          0          0          0      1.416000e-01      1.410000e+00      1.599000e+00      6.975000e+00 
       1948          1         17          0          0          0      1.573000e-01      1.800000e-01      1.607000e+00      1.616700e+00 
       1948          1         18          0          0          0      1.517000e-01      4.200000e-01      1.616000e+00      4.389000e-01 
       1948          1         19          0          0          0      1.483000e-01      5.450000e+00      1.626000e+00      1.022250e+00 
       1948          1         20          0          0          0      1.550000e-01      2.300000e-01      1.636000e+00      4.019450e+00 
       1948          1         21          0          0          0      1.539000e-01      2.000000e-02      1.647000e+00      9.347200e+00 
       1948          1         22          0          0          0      1.505000e-01      1.000000e-02      1.659000e+00      1.233055e+01 
       1948          1         23          0          0          0      1.539000e-01      0.000000e+00      1.671000e+00      4.705550e+00 
       1948          1         24          0          0          0      1.505000e-01      5.000000e-02      1.684000e+00      3.167000e-01 
       1948          1         25          0          0          0      1.607000e-01      1.100000e+00      1.697000e+00     -1.385000e-02 
       1948          1         26          0          0          0      1.550000e-01      4.800000e+00      1.712000e+00     -7.000000e-01 
       1948          1         27          0          0          0      1.270000e-01      1.350000e+00      1.727000e+00     -2.222200e+00 
       1948          1         28          0          0          0      1.427000e-01      5.400000e-01      1.742000e+00     -5.452750e+00 
       1948          1         29          0          0          0      1.539000e-01      1.080000e+00      1.759000e+00     -1.913900e+00 
       1948          1         30          0          0          0      1.562000e-01      0.000000e+00      1.776000e+00      2.772200e+00 
       1948          1         31          0          0          0      1.494000e-01      3.690000e+00      1.793000e+00      5.886100e+00 
       1948          2          1          0          0          0      1.618000e-01      8.780000e+00      1.812000e+00      5.672200e+00 
       1948          2          2          0          0          0      1.764000e-01      7.050000e+00      1.830000e+00      7.083300e+00 
       1948          2          3          0          0          0      1.910000e-01      7.080000e+00      1.850000e+00      8.361150e+00 
       1948          2          4          0          0          0      1.472000e-01      3.570000e+00      1.870000e+00      1.216110e+01 
       1948          2          5          0          0          0      1.910000e-01      1.660000e+00      1.891000e+00      1.190835e+01 
       1948          2          6          0          0          0      1.573000e-01      2.160000e+00      1.912000e+00      8.505550e+00 
       1948          2          7          0          0          0      1.629000e-01      7.400000e-01      1.934000e+00      9.333350e+00 
       1948          2          8          0          0          0      1.629000e-01      2.940000e+00      1.957000e+00      5.188900e+00 
       1948          2          9          0          0          0      1.584000e-01      3.700000e-01      1.980000e+00      3.513900e+00 
       1948          2         10          0          0          0      1.550000e-01      1.000000e-01      2.004000e+00      5.738850e+00 
       1948          2         11          0          0          0      1.573000e-01      2.700000e-01      2.028000e+00      9.119450e+00 
       1948          2         12          0          0          0      1.517000e-01      3.000000e-01      2.053000e+00      3.166500e-01 
       1948          2         13          0          0          0      1.550000e-01      6.000000e-02      2.078000e+00      4.705550e+00 
       1948          2         14          0          0          0      1.517000e-01      0.000000e+00      2.104000e+00      7.313850e+00 
       1948          2         15          0          0          0      1.494000e-01      0.000000e+00      2.131000e+00      8.852800e+00 
       1948          2         16          0          0          0      1.539000e-01      0.000000e+00      2.158000e+00      1.474720e+01 
       1948          2         17          0          0          0      1.517000e-01      0.000000e+00      2.186000e+00      1.651110e+01 
       1948          2         18          0          0          0      1.472000e-01      1.000000e-02      2.214000e+00      1.781670e+01 
       1948          2         19          0          0          0      1.562000e-01      6.800000e-01      2.242000e+00      1.984165e+01 
       1948          2         20          0          0          0      1.505000e-01      5.700000e+00      2.271000e+00      1.417500e+01 
       1948          2         21          0          0          0      1.517000e-01      6.280000e+00      2.301000e+00      9.394450e+00 
       1948          2         22          0          0          0      1.674000e-01      1.330000e+00      2.331000e+00      7.697250e+00 
       1948          2         23          0          0          0      1.550000e-01      2.060000e+00      2.362000e+00      1.035835e+01 
       1948          2         24          0          0          0      1.573000e-01      5.640000e+00      2.393000e+00      1.610280e+01 
       1948          2         25          0          0          0      1.607000e-01      3.420000e+00      2.425000e+00      1.976385e+01 
       1948          2         26          0          0          0      1.573000e-01      2.300000e+00      2.457000e+00      1.888610e+01 
       1948          2         27          0          0          0      1.573000e-01      5.830000e+00      2.489000e+00      1.666390e+01 
       1948          2         28          0          0          0      1.550000e-01      6.100000e-01      2.522000e+00      1.832500e+01 
       1948          2         29          0          0          0      1.562000e-01      1.580000e+00      2.555000e+00      1.699165e+01 
       1948          3          1          0          0          0      1.539000e-01      6.000000e-01      2.589000e+00      1.903060e+01 
       1948          3          2          0          0          0      1.607000e-01      3.000000e-02      2.623000e+00      1.317220e+01 
       1948          3          3          0          0          0      1.494000e-01      7.000000e-02      2.658000e+00      1.247220e+01 
       1948          3          4          0          0          0      1.539000e-01      1.000000e-01      2.693000e+00      9.961100e+00 
       1948          3          5          0          0          0      1.517000e-01      6.000000e-01      2.728000e+00      6.008300e+00 
       1948          3          6          0          0          0      1.517000e-01      2.900000e-01      2.764000e+00      9.558350e+00 
       1948          3          7          0          0          0      1.438000e-01      4.900000e-01      2.800000e+00      1.092225e+01 
       1948          3          8          0          0          0      1.505000e-01      5.990000e+00      2.836000e+00      1.027780e+01 
       1948          3          9          0          0          0      1.494000e-01      2.470000e+00      2.873000e+00      1.200275e+01 
       1948          3         10          0          0          0      1.539000e-01      4.700000e-01      2.910000e+00      1.090275e+01 
       1948          3         11          0          0          0      1.562000e-01      6.400000e-01      2.947000e+00     -2.652800e+00 
       1948          3         12          0          0          0      1.517000e-01      0.000000e+00      2.985000e+00      1.083350e+00 
       1948          3         13          0          0          0      1.494000e-01      0.000000e+00      3.023000e+00      5.258350e+00 
       1948          3         14          0          0          0      1.505000e-01      2.100000e-01      3.061000e+00      1.107225e+01 
       1948          3         15          0          0          0      1.517000e-01      1.400000e-01      3.099000e+00      1.869170e+01 
       1948          3         16          0          0          0      1.550000e-01      1.000000e+00      3.138000e+00      1.840555e+01 
       1948          3         17          0          0          0      1.494000e-01      1.300000e-01      3.177000e+00      1.805000e+01 
       1948          3         18          0          0          0      1.472000e-01      7.000000e-02      3.216000e+00      2.033885e+01 
       1948          3         19          0          0          0      1.607000e-01      2.000000e-02      3.255000e+00      2.116945e+01 
       1948          3         20          0          0          0      1.618000e-01      2.230000e+00      3.295000e+00      2.231665e+01 
       1948          3         21          0          0          0      1.539000e-01      1.790000e+00      3.335000e+00      2.186115e+01 
       1948          3         22          0          0          0      1.584000e-01      4.650000e+00      3.375000e+00      1.667775e+01 
       1948          3         23          0          0          0      1.438000e-01      5.000000e-02      3.415000e+00      1.691110e+01 
       1948          3         24          0          0          0      1.494000e-01      1.300000e-01      3.455000e+00      1.846665e+01 
       1948          3         25          0          0          0      1.314000e-01      1.200000e-01      3.496000e+00      2.076665e+01 
       1948          3         26          0          0          0      1.573000e-01      8.400000e-01      3.536000e+00      2.200835e+01 
       1948          3         27          0          0          0      1.438000e-01      0.000000e+00      3.577000e+00      1.618055e+01 
       1948          3         28          0          0          0      1.438000e-01      0.000000e+00      3.618000e+00      1.418610e+01 
       1948          3         29          0          0          0      1.505000e-01      0.000000e+00      3.659000e+00      1.460000e+01 
       1948          3         30          0          0          0      1.438000e-01      7.600000e-01      3.700000e+00      2.148610e+01 
       1948          3         31          0          0          0      1.472000e-01      1.790000e+00      3.741000e+00      2.240830e+01 
       1948          4          1          0          0          0      1.472000e-01      9.800000e-01      3.782000e+00      1.429445e+01 
       1948          4          2          0          0          0      1.371000e-01      3.000000e-02      3.824000e+00      1.424165e+01 
       1948          4          3          0          0          0      1.416000e-01      0.000000e+00      3.865000e+00      1.617220e+01 
       1948          4          4          0          0          0      1.416000e-01      0.000000e+00      3.906000e+00      1.943055e+01 
       1948          4          5          0          0          0      1.404000e-01      0.000000e+00      3.947000e+00      2.321110e+01 
       1948          4          6          0          0          0      1.449000e-01      0.000000e+00      3.989000e+00      2.594165e+01 
       1948          4          7          0          0          0      1.371000e-01      1.100000e-01      4.030000e+00      2.685000e+01 
       1948          4          8          0          0          0      1.416000e-01      3.300000e-01      4.071000e+00      2.680000e+01 
       1948          4          9          0          0          0      1.292000e-01      0.000000e+00      4.113000e+00      2.528890e+01 
       1948          4         10          0          0          0      1.348000e-01      2.000000e-01      4.154000e+00      2.533055e+01 
       1948          4         11          0          0          0      1.292000e-01      1.800000e-01      4.195000e+00      2.639725e+01 
       1948          4         12          0          0          0      1.337000e-01      2.560000e+00      4.236000e+00      2.633055e+01 
       1948          4         13          0          0          0      1.337000e-01      6.930000e+00      4.277000e+00      1.871110e+01 
       1948          4         14          0          0          0      1.337000e-01      1.000000e-02      4.318000e+00      1.751110e+01 
       1948          4         15          0          0          0      1.236000e-01      2.000000e-02      4.359000e+00      1.838610e+01 
       1948          4         16          0          0          0      1.382000e-01      0.000000e+00      4.400000e+00      1.896940e+01 
       1948          4         17          0          0          0      1.056000e-01      0.000000e+00      4.440000e+00      2.068330e+01 
       1948          4         18          0          0          0      1.337000e-01      0.000000e+00      4.481000e+00      2.073890e+01 
       1948          4         19          0          0          0      9.660000e-02      0.000000e+00      4.521000e+00      2.275275e+01 
       1948          4         20          0          0          0      8.540000e-02      0.000000e+00      4.561000e+00      2.413890e+01 
       1948          4         21          0          0          0      1.124000e-01      1.180000e+00      4.601000e+00      2.356945e+01 
       1948          4         22          0          0          0      1.191000e-01      4.800000e+00      4.641000e+00      2.197775e+01 
       1948          4         23          0          0          0      1.202000e-01      1.071000e+01      4.680000e+00      2.260835e+01 
       1948          4         24          0          0          0      1.213000e-01      4.900000e-01      4.720000e+00      2.359725e+01 
       1948          4         25          0          0          0      1.584000e-01      1.635000e+01      4.759000e+00      2.045000e+01 
       1948          4         26          0          0          0      1.674000e-01      6.200000e-01      4.798000e+00      2.108885e+01 
       1948          4         27          0          0          0      1.247000e-01      0.000000e+00      4.836000e+00      2.216665e+01 
       1948          4         28          0          0          0      1.404000e-01      0.000000e+00      4.875000e+00      2.238890e+01 
       1948          4         29          0          0          0      1.292000e-01      0.000000e+00      4.913000e+00      2.295555e+01 
       1948          4         30          0          0          0      1.337000e-01      0.000000e+00      4.951000e+00      2.402500e+01 
       1948          5          1          0          0          0      1.382000e-01      0.000000e+00      4.988000e+00      2.716940e+01 
       1948          5          2          0          0          0      1.348000e-01      0.000000e+00      5.026000e+00      2.707225e+01 
       1948          5          3          0          0          0      1.404000e-01      3.000000e-02      5.062000e+00      2.815555e+01 
       1948          5          4          0          0          0      1.314000e-01      1.970000e+00      5.099000e+00      2.490000e+01 
       1948          5          5          0          0          0      1.247000e-01      2.190000e+00      5.135000e+00      2.578330e+01 
       1948          5          6          0          0          0      1.449000e-01      1.279000e+01      5.171000e+00      2.250555e+01 
       1948          5          7          0          0          0      1.775000e-01      0.000000e+00      5.207000e+00      1.964165e+01 
       1948          5          8          0          0          0      1.303000e-01      0.000000e+00      5.242000e+00      2.286665e+01 
       1948          5          9          0          0          0      1.337000e-01      2.700000e-01      5.277000e+00      2.535555e+01 
       1948          5         10          0          0          0      1.303000e-01      4.910000e+00      5.311000e+00      2.631385e+01 
       1948          5         11          0          0          0      4.438000e-01      3.306000e+01      5.345000e+00      2.224725e+01 
       1948          5         12          0          0          0      6.089000e-01      1.140000e+00      5.379000e+00      2.088055e+01 
       1948          5         13          0          0          0      6.494000e-01      1.000000e-02      5.412000e+00      2.260835e+01 
       1948          5         14          0          0          0      2.899000e-01      1.000000e-02      5.445000e+00      2.458335e+01 
       1948          5         15          0          0          0      2.449000e-01      0.000000e+00      5.477000e+00      2.592500e+01 
       1948          5         16          0          0          0      2.427000e-01      0.000000e+00      5.509000e+00      2.637500e+01 
       1948          5         17          0          0          0      1.719000e-01      3.010000e+00      5.541000e+00      2.551670e+01 
       1948          5         18          0          0          0      1.494000e-01      8.700000e+00      5.572000e+00      2.480830e+01 
       1948          5         19          0          0          0      2.629000e-01      0.000000e+00      5.602000e+00      2.471945e+01 
       1948          5         20          0          0          0      1.843000e-01      0.000000e+00      5.632000e+00      2.451665e+01 
       1948          5         21          0          0          0      1.247000e-01      0.000000e+00      5.662000e+00      2.473610e+01 
       1948          5         22          0          0          0      1.348000e-01      1.000000e-01      5.691000e+00      2.579445e+01 
       1948          5         23          0          0          0      1.427000e-01      2.900000e-01      5.719000e+00      2.694725e+01 
       1948          5         24          0          0          0      1.416000e-01      7.070000e+00      5.747000e+00      2.474725e+01 
       1948          5         25          0          0          0      1.359000e-01      6.870000e+00      5.775000e+00      2.536945e+01 
       1948          5         26          0          0          0      2.685000e-01      1.095000e+01      5.802000e+00      2.471670e+01 
       1948          5         27          0          0          0      6.134000e-01      3.000000e-01      5.828000e+00      2.292220e+01 
       1948          5         28          0          0          0      2.056000e-01      5.000000e-02      5.854000e+00      2.363335e+01 
       1948          5         29          0          0          0      1.438000e-01      0.000000e+00      5.879000e+00      2.582220e+01 
       1948          5         30          0          0          0      1.359000e-01      0.000000e+00      5.904000e+00      2.685275e+01 
       1948          5         31          0          0          0      1.382000e-01      0.000000e+00      5.928000e+00      2.698330e+01 
       1948          6          1          0          0          0      1.337000e-01      0.000000e+00      5.952000e+00      2.627225e+01 
       1948          6          2          0          0          0      1.303000e-01      0.000000e+00      5.975000e+00      2.404720e+01 
       1948          6          3          0          0          0      1.314000e-01      0.000000e+00      5.997000e+00      2.375555e+01 
       1948          6          4          0          0          0      1.292000e-01      0.000000e+00      6.019000e+00      2.589165e+01 
       1948          6          5          0          0          0      1.314000e-01      1.300000e-01      6.040000e+00      2.822500e+01 
       1948          6          6          0          0          0      1.168000e-01      5.000000e-02      6.061000e+00      2.798610e+01 
       1948          6          7          0          0          0      1.337000e-01      0.000000e+00      6.081000e+00      2.860000e+01 
       1948          6          8          0          0          0      1.303000e-01      7.900000e-01      6.100000e+00      2.978610e+01 
       1948          6          9          0          0          0      1.247000e-01      1.730000e+00      6.119000e+00      3.123610e+01 
       1948          6         10          0          0          0      1.236000e-01      4.780000e+00      6.137000e+00      2.962225e+01 
       1948          6         11          0          0          0      1.135000e-01      2.430000e+00      6.154000e+00      2.827225e+01 
       1948          6         12          0          0          0      9.890000e-02      1.000000e-01      6.171000e+00      2.851670e+01 
       1948          6         13          0          0          0      1.034000e-01      0.000000e+00      6.187000e+00      2.910275e+01 
       1948          6         14          0          0          0      1.101000e-01      0.000000e+00      6.203000e+00      2.907225e+01 
       1948          6         15          0          0          0      1.067000e-01      0.000000e+00      6.217000e+00      2.908890e+01 
       1948          6         16          0          0          0      1.281000e-01      0.000000e+00      6.232000e+00      3.027500e+01 
       1948          6         17          0          0          0      1.202000e-01      0.000000e+00      6.245000e+00      3.037225e+01 
       1948          6         18          0          0          0      1.034000e-01      0.000000e+00      6.258000e+00      3.105555e+01 
       1948          6         19          0          0          0      1.090000e-01      0.000000e+00      6.270000e+00      3.109165e+01 
       1948          6         20          0          0          0      1.202000e-01      3.000000e-02      6.282000e+00      3.045560e+01 
       1948          6         21          0          0          0      1.045000e-01      4.100000e-01      6.292000e+00      3.038060e+01 
       1948          6         22          0          0          0      1.168000e-01      1.450000e+00      6.302000e+00      3.055275e+01 
       1948          6         23          0          0          0      1.202000e-01      7.790000e+00      6.312000e+00      3.027225e+01 
       1948          6         24          0          0          0      1.168000e-01      9.070000e+00      6.321000e+00      2.742775e+01 
       1948          6         25          0          0          0      1.213000e-01      7.540000e+00      6.329000e+00      2.878610e+01 
       1948          6         26          0          0          0      1.213000e-01      2.680000e+00      6.336000e+00      2.854165e+01 
       1948          6         27          0          0          0      1.213000e-01      1.217000e+01      6.342000e+00      2.914165e+01 
       1948          6         28          0          0          0      1.045000e-01      1.212000e+01      6.348000e+00      2.876665e+01 
       1948          6         29          0          0          0      1.191000e-01      7.060000e+00      6.354000e+00      2.643890e+01 
       1948          6         30          0          0          0      2.460000e-01      3.190000e+00      6.358000e+00      2.547500e+01 
       1948          7          1          0          0          0      2.135000e-01      2.370000e+00      6.362000e+00      2.506665e+01 
       1948          7          2          0          0          0      1.483000e-01      3.710000e+00      6.365000e+00      2.570000e+01 
       1948          7          3          0          0          0      1.416000e-01      1.465000e+01      6.367000e+00      2.595000e+01 
       1948          7          4          0          0          0      1.472000e-01      6.890000e+00      6.369000e+00      2.746390e+01 
       1948          7          5          0          0          0      1.382000e-01      2.120000e+00      6.370000e+00      2.763610e+01 
       1948          7          6          0          0          0      1.337000e-01      5.400000e-01      6.370000e+00      2.785000e+01 
       1948          7          7          0          0          0      1.337000e-01      1.100000e+00      6.370000e+00      2.802780e+01 
       1948          7          8          0          0          0      1.247000e-01      8.700000e-01      6.369000e+00      2.843330e+01 
       1948          7          9          0          0          0      1.213000e-01      2.170000e+00      6.367000e+00      2.901665e+01 
       1948          7         10          0          0          0      1.101000e-01      2.080000e+00      6.364000e+00      2.903890e+01 
       1948          7         11          0          0          0      1.708000e-01      3.290000e+00      6.361000e+00      2.885275e+01 
       1948          7         12          0          0          0      1.168000e-01      6.400000e-01      6.357000e+00      2.861115e+01 
       1948          7         13          0          0          0      1.202000e-01      3.300000e-01      6.352000e+00      2.870835e+01 
       1948          7         14          0          0          0      1.202000e-01      3.000000e-02      6.347000e+00      2.877225e+01 
       1948          7         15          0          0          0      1.225000e-01      0.000000e+00      6.341000e+00      2.951665e+01 
       1948          7         16          0          0          0      1.180000e-01      0.000000e+00      6.334000e+00      2.915000e+01 
       1948          7         17          0          0          0      9.660000e-02      4.000000e-02      6.327000e+00      2.922780e+01 
       1948          7         18          0          0          0      1.124000e-01      0.000000e+00      6.318000e+00      2.916945e+01 
       1948          7         19          0          0          0      1.146000e-01      5.900000e-01      6.309000e+00      2.975280e+01 
       1948          7         20          0          0          0      1.101000e-01      1.000000e-01      6.300000e+00      2.995835e+01 
       1948          7         21          0          0          0      9.660000e-02      0.000000e+00      6.290000e+00      3.000835e+01 
       1948          7         22          0          0          0      1.000000e-01      0.000000e+00      6.279000e+00      3.024445e+01 
       1948          7         23          0          0          0      1.067000e-01      0.000000e+00      6.267000e+00      2.985560e+01 
       1948          7         24          0          0          0      1.146000e-01      0.000000e+00      6.255000e+00      3.017500e+01 
       1948          7         25          0          0          0      1.180000e-01      0.000000e+00      6.242000e+00      3.080000e+01 
       1948          7         26          0          0          0      1.146000e-01      0.000000e+00      6.228000e+00      3.121390e+01 
       1948          7         27          0          0          0      1.191000e-01      0.000000e+00      6.214000e+00      3.134445e+01 
       1948          7         28          0          0          0      1.146000e-01      0.000000e+00      6.199000e+00      3.117220e+01 
       1948          7         29          0          0          0      1.135000e-01      0.000000e+00      6.183000e+00      3.064720e+01 
       1948          7         30          0          0          0      1.090000e-01      7.500000e-01      6.167000e+00      3.035835e+01 
       1948          7         31          0          0          0      1.101000e-01      1.492000e+01      6.150000e+00      3.053890e+01 
       1948          8          1          0          0          0      9.890000e-02      1.171000e+01      6.132000e+00      2.983335e+01 
       1948          8          2          0          0          0      1.348000e-01      1.300000e-01      6.114000e+00      2.825280e+01 
       1948          8          3          0          0          0      1.270000e-01      1.100000e-01      6.095000e+00      2.802780e+01 
       1948          8          4          0          0          0      1.090000e-01      1.000000e-02      6.076000e+00      2.901390e+01 
       1948          8          5          0          0          0      1.146000e-01      0.000000e+00      6.055000e+00      2.880275e+01 
       1948          8          6          0          0          0      1.135000e-01      0.000000e+00      6.035000e+00      2.910555e+01 
       1948          8          7          0          0          0      1.022000e-01      0.000000e+00      6.013000e+00      3.031945e+01 
       1948          8          8          0          0          0      9.330000e-02      0.000000e+00      5.991000e+00      3.068055e+01 
       1948          8          9          0          0          0      1.022000e-01      0.000000e+00      5.969000e+00      3.064445e+01 
       1948          8         10          0          0          0      1.090000e-01      0.000000e+00      5.946000e+00      3.156110e+01 
       1948          8         11          0          0          0      1.090000e-01      0.000000e+00      5.922000e+00      3.100555e+01 
       1948          8         12          0          0          0      1.090000e-01      0.000000e+00      5.898000e+00      3.095000e+01 
       1948          8         13          0          0          0      9.770000e-02      0.000000e+00      5.873000e+00      3.130275e+01 
       1948          8         14          0          0          0      1.000000e-01      0.000000e+00      5.847000e+00      3.122780e+01 
       1948          8         15          0          0          0      9.440000e-02      0.000000e+00      5.821000e+00      3.096665e+01 
       1948          8         16          0          0          0      1.034000e-01      1.700000e-01      5.795000e+00      3.097220e+01 
       1948          8         17          0          0          0      1.022000e-01      0.000000e+00      5.768000e+00      2.970280e+01 
       1948          8         18          0          0          0      1.022000e-01      0.000000e+00      5.740000e+00      2.953055e+01 
       1948          8         19          0          0          0      1.022000e-01      0.000000e+00      5.712000e+00      2.992220e+01 
       1948          8         20          0          0          0      9.330000e-02      0.000000e+00      5.683000e+00      3.010280e+01 
       1948          8         21          0          0          0      9.660000e-02      0.000000e+00      5.654000e+00      3.064445e+01 
       1948          8         22          0          0          0      7.420000e-02      0.000000e+00      5.624000e+00      3.004445e+01 
       1948          8         23          0          0          0      7.980000e-02      2.920000e+00      5.594000e+00      2.897500e+01 
       1948          8         24          0          0          0      1.056000e-01      5.760000e+00      5.564000e+00      2.688055e+01 
       1948          8         25          0          0          0      1.067000e-01      8.570000e+00      5.532000e+00      2.562225e+01 
       1948          8         26          0          0          0      1.056000e-01      9.070000e+00      5.501000e+00      2.566110e+01 
       1948          8         27          0          0          0      1.045000e-01      1.850000e+00      5.469000e+00      2.678890e+01 
       1948          8         28          0          0          0      1.101000e-01      7.000000e-02      5.436000e+00      2.753335e+01 
       1948          8         29          0          0          0      1.011000e-01      1.290000e+00      5.403000e+00      2.759445e+01 
       1948          8         30          0          0          0      9.550000e-02      2.600000e-01      5.370000e+00      2.800000e+01 
       1948          8         31          0          0          0      1.022000e-01      1.200000e-01      5.336000e+00      2.850280e+01 
       1948          9          1          0          0          0      9.770000e-02      0.000000e+00      5.302000e+00      2.803055e+01 
       1948          9          2          0          0          0      9.210000e-02      0.000000e+00      5.268000e+00      2.737775e+01 
       1948          9          3          0          0          0      8.880000e-02      4.000000e-02      5.233000e+00      2.746390e+01 
       1948          9          4          0          0          0      9.770000e-02      2.500000e-01      5.198000e+00      2.788055e+01 
       1948          9          5          0          0          0      8.310000e-02      0.000000e+00      5.162000e+00      2.819165e+01 
       1948          9          6          0          0          0      1.000000e-01      1.500000e-01      5.126000e+00      2.869720e+01 
       1948          9          7          0          0          0      9.890000e-02      2.470000e+00      5.089000e+00      2.889170e+01 
       1948          9          8          0          0          0      1.034000e-01      4.420000e+00      5.053000e+00      2.828890e+01 
       1948          9          9          0          0          0      1.281000e-01      2.098000e+01      5.016000e+00      2.198890e+01 
       1948          9         10          0          0          0      1.337000e-01      5.490000e+00      4.978000e+00      2.061110e+01 
       1948          9         11          0          0          0      1.022000e-01      2.700000e-01      4.941000e+00      2.224445e+01 
       1948          9         12          0          0          0      1.213000e-01      0.000000e+00      4.903000e+00      2.349165e+01 
       1948          9         13          0          0          0      1.146000e-01      4.000000e-02      4.865000e+00      2.468330e+01 
       1948          9         14          0          0          0      1.101000e-01      0.000000e+00      4.826000e+00      2.469720e+01 
       1948          9         15          0          0          0      9.770000e-02      1.200000e-01      4.788000e+00      2.536945e+01 
       1948          9         16          0          0          0      1.011000e-01      2.270000e+00      4.749000e+00      2.481940e+01 
       1948          9         17          0          0          0      1.022000e-01      3.920000e+00      4.709000e+00      2.562500e+01 
       1948          9         18          0          0          0      1.034000e-01      1.480000e+00      4.670000e+00      2.553055e+01 
       1948          9         19          0          0          0      1.034000e-01      5.200000e-01      4.630000e+00      2.601945e+01 
       1948          9         20          0          0          0      1.034000e-01      0.000000e+00      4.591000e+00      2.625835e+01 
       1948          9         21          0          0          0      1.124000e-01      2.450000e+00      4.551000e+00      2.631115e+01 
       1948          9         22          0          0          0      1.034000e-01      1.540000e+00      4.510000e+00      2.604720e+01 
       1948          9         23          0          0          0      1.056000e-01      1.000000e-01      4.470000e+00      2.548060e+01 
       1948          9         24          0          0          0      9.770000e-02      0.000000e+00      4.430000e+00      2.552225e+01 
       1948          9         25          0          0          0      1.056000e-01      0.000000e+00      4.389000e+00      2.425835e+01 
       1948          9         26          0          0          0      9.660000e-02      0.000000e+00      4.348000e+00      2.080830e+01 
       1948          9         27          0          0          0      9.890000e-02      0.000000e+00      4.307000e+00      1.908885e+01 
       1948          9         28          0          0          0      9.890000e-02      0.000000e+00      4.267000e+00      1.857225e+01 
       1948          9         29          0          0          0      1.022000e-01      0.000000e+00      4.225000e+00      2.039725e+01 
       1948          9         30          0          0          0      1.045000e-01      0.000000e+00      4.184000e+00      2.110830e+01 
       1948         10          1          0          0          0      1.034000e-01      0.000000e+00      4.143000e+00      2.190000e+01 
       1948         10          2          0          0          0      1.056000e-01      0.000000e+00      4.102000e+00      2.180275e+01 
       1948         10          3          0          0          0      8.760000e-02      0.000000e+00      4.061000e+00      2.185275e+01 
       1948         10          4          0          0          0      1.034000e-01      1.700000e-01      4.019000e+00      2.123055e+01 
       1948         10          5          0          0          0      1.101000e-01      0.000000e+00      3.978000e+00      2.103055e+01 
       1948         10          6          0          0          0      1.067000e-01      0.000000e+00      3.937000e+00      2.343335e+01 
       1948         10          7          0          0          0      9.890000e-02      0.000000e+00      3.895000e+00      2.250275e+01 
       1948         10          8          0          0          0      1.056000e-01      0.000000e+00      3.854000e+00      2.236110e+01 
       1948         10          9          0          0          0      1.034000e-01      0.000000e+00      3.813000e+00      2.325000e+01 
       1948         10         10          0          0          0      1.045000e-01      0.000000e+00      3.772000e+00      2.435835e+01 
       1948         10         11          0          0          0      1.079000e-01      0.000000e+00      3.730000e+00      2.406390e+01 
       1948         10         12          0          0          0      1.045000e-01      0.000000e+00      3.689000e+00      2.223330e+01 
       1948         10         13          0          0          0      1.000000e-01      6.000000e-02      3.648000e+00      2.290555e+01 
       1948         10         14          0          0          0      1.045000e-01      2.000000e-02      3.607000e+00      2.459165e+01 
       1948         10         15          0          0          0      9.770000e-02      1.410000e+00      3.566000e+00      2.514445e+01 
       1948         10         16          0          0          0      1.000000e-01      1.979000e+01      3.526000e+00      2.544445e+01 
       1948         10         17          0          0          0      1.494300e+00      4.199000e+01      3.485000e+00      1.386665e+01 
       1948         10         18          0          0          0      3.539000e-01      0.000000e+00      3.445000e+00      1.177225e+01 
       1948         10         19          0          0          0      3.011000e-01      7.000000e-02      3.404000e+00      1.363335e+01 
       1948         10         20          0          0          0      1.910000e-01      5.800000e-01      3.364000e+00      1.591940e+01 
       1948         10         21          0          0          0      1.461000e-01      4.300000e-01      3.324000e+00      1.733330e+01 
